manual_match,company_type,page_handle,page_name,company_name,company_id,company_status_date,days_from_company_status_to_now,bigrams_intersection,times_prosecutor,times_defendant,times_unknown_appearences,companies_general_info_columns,changed_picture,has_website,has_top_20_website,phone,has_phone,email,has_email,number_of_likes,has_more_than_100_likes,has_more_than_10_likes,has_more_than_1_likes,checkins,were_here_count,talking_about_count,changed_cover,has_location,has_country,has_state,has_country_state,has_country_state_city,has_country_or_state_or_city,is_unclaimed,is_published,is_verified,is_permanently_closed,is_community_page,start_info,has_start_info,has_text,description_length,description_words,about_length,about_words,products_length,products_words,general_info_length,general_info_words,category,category_list,number_of_records,number_of_pages,companies_events_columns,first_event_time,last_event_time,number_of_different_months_with_events,total_events,total_attending,min_attending_per_event,max_attending_per_event,avg_attending_per_event,total_maybe,min_maybe_per_event,max_maybe_per_event,avg_maybe_per_event,total_noreply,min_noreply_per_event,max_noreply_per_event,avg_noreply_per_event,total_interested,min_interested_per_event,max_interested_per_event,avg_interested_per_event,total_declined,min_declined_per_post,max_declined_per_post,avg_declined_per_post,companies_photos,first_photo_time,last_photo_time,number_of_different_photo_uploaders,number_of_photos_self_tagged,number_of_photos_with_tagged_people_without_self,total_number_of_people_tagged_in_photos,avg_number_of_people_tagged_in_photos,min_number_of_people_tagged_in_photos,max_number_of_people_tagged_in_photos,avg_number_of_people_tagged_in_photos_when_more_than_zero,number_of_different_months_for_photos,total_photos,number_of_albums,number_of_normal_albums,number_of_wall_albums,number_of_mobile_albums,number_of_cover_albums,number_of_profile_albums,number_of_app_albums,number_of_null_albums,number_of_photos_in_normal_albums,number_of_photos_in_wall_albums,number_of_photos_in_mobile_albums,number_of_photos_in_cover_albums,number_of_photos_in_profile_albums,number_of_photos_in_app_albums,number_of_photos_in_null_albums,number_of_photos_1qr_before_status,number_of_photos_2qr_before_status,number_of_photos_3qr_before_status,number_of_photos_4qr_before_status,number_of_photos_6months_before_status,number_of_photos_12months_before_status,companies_posts_columns,companies_posts_calculation_date,days_from_last_post_to_now,days_from_last_post_to_company_status,first_post_time,last_post_time,number_of_different_months_with_posts,total_posts,total_user_changed_post_time,total_posts_with_photos,total_posts_with_photos_more_than_5_comments,total_posts_with_photos_less_than_5_comments,total_posts_with_photos_more_than_5_likes,total_posts_with_photos_less_than_5_likes,total_posts_with_link,total_posts_with_link_more_than_5_comments,total_posts_with_link_less_than_5_comments,total_posts_with_link_more_than_5_likes,total_posts_with_link_less_than_5_likes,total_user_posts,total_user_posts_more_than_5_comments,total_user_posts_less_than_5_comments,total_user_posts_more_than_5_likes,total_user_posts_less_than_5_likes,total_comments_to_user_posts,min_comments_per_user_posts,max_comments_per_user_posts,avg_comments_per_user_posts,total_likes_to_user_posts,min_likes_per_user_posts,max_likes_per_user_posts,avg_likes_per_user_posts,total_other_users_posts,total_other_users_posts_more_than_5_comments,total_other_users_posts_less_than_5_comments,total_other_users_posts_more_than_5_likes,total_other_users_posts_less_than_5_likes,total_comments_to_other_users_posts,min_comments_per_other_users_post,max_comments_per_other_users_post,avg_comments_per_other_users_post,total_likes_to_other_users_posts,min_likes_per_other_users_post,max_likes_per_other_users_post,avg_likes_per_other_users_post,companies_posts_comments_new_columns,first_time_of_post_with_comment,last_time_of_post_with_comment,number_of_different_months_with_comments,total_posts_with_comments,distinct_commentators,distinct_commentators_1qr_months_before_status,distinct_commentators_2qr_months_before_status,distinct_commentators_3qr_months_before_status,distinct_commentators_4qr_months_before_status,distinct_commentators_6months_before_status,distinct_commentators_12months_before_status,distinct_commentators_6months_after_status,companies_posts_reactions_columns,first_post_with_reaction_time,last_post_with_reaction_time,number_of_different_months_with_reactions,total_posts_with_reactions,distinct_interacting_users,distinct_interacting_users_1qr_before_status,distinct_interacting_users_2qr_before_status,distinct_interacting_users_3qr_before_status,distinct_interacting_users_4qr_before_status,distinct_interacting_users_6months_before_status,distinct_interacting_users_12months_before_status,distinct_interacting_users_6months_after_status
3,liquidated,142987925809034,קולנוע תמר,קולנוע תמר בעמ,510058092,1999-06-11,6225,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,forceliquidated,131277450398669,עוף שפרעם,"עוף שפרעם בע""מ",512635186,2015-09-23,277,0,9,36,5,companies_general_info_columns,0,0,0,,0,,0,1,0,0,0,4,4,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Meat Shop,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,liquidated,203542253080541,נשף פורים אביזר סנטר,"אביזר סנטר 1990 בע""מ",511441628,2011-05-06,1878,10,0,0,9,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,5,5,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,forceliquidated,241691525868310,אולמי גאיה צומת בית עובד,"צומת האלופים בע""מ",512187253,2002-08-15,5064,18,0,7,0,companies_general_info_columns,0,0,0,,0,,0,12,0,1,1,283,283,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,liquidated,346204795438374,מקס סטוק טירת הכרמל,"מקס סטוק טירת הכרמל בע""מ ",514184324,2012-04-18,1530,0,0,0,0,companies_general_info_columns,0,0,0,,0,,0,2,0,0,1,1,1,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,forceliquidated,482594711795108,דוידיאן יבוא ושיווק,"א. בקר (יבוא ושיווק) בע""מ",514187277,2015-01-14,529,9,0,16,1,companies_general_info_columns,1,0,0,,0,,0,40,0,1,1,14,14,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Event,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,rasham,1040186629405323,יגאל קלדרון חברת עורכי דין,יגאל קלדרון חברת עורכי דין,514709278,2016-06-26,0,0,0,0,0,companies_general_info_columns,1,0,0,36427342,1,,0,27,0,1,1,0,0,0,0,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,354,60,77,14,,,,,Lawyer,"Real Estate Lawyer,Corporate Lawyer,Labor & Employment Law",1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2016-04-29,2016-04-29,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,companies_posts_columns,2016-06-26,58,58,2016-04-29,2016-04-29,1,2,1,1,0,1,0,1,1,0,1,0,1,2,0,2,0,2,1,0,1,0.5,3,0,3,1.5,2,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2016-04-29,2016-04-29,1,1,1,1,0,0,0,1,1,0,companies_posts_reactions_columns,2016-04-29,2016-04-29,2,2,3,3,0,0,0,3,3,0
,rasham,103116749724594,"לוקליסט - דירות נופש וצימרים בחו""ל","לוקליסט בע""מ ",514406834,2016-06-26,0,25,0,0,0,companies_general_info_columns,1,1,1,052-3683001,1,,0,219,1,1,1,0,0,0,1,1,0,0,0,0,0,FALSE,,FALSE,FALSE,,2008-01-01,1,1,341,56,102,14,33,6,,,Travel/Leisure,,1994,1908,companies_events_columns,2008-05-13,2008-05-13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,companies_photos,2010-03-23,2016-03-20,1,0,1,1,0.025,0,1,1,15,40,4,0,1,1,1,1,0,0,0,20,18,1,1,0,0,0,1,0,18,1,19,companies_posts_columns,2016-06-26,98,98,2010-03-24,2016-03-20,23,35,9,25,0,25,2,23,25,0,25,2,23,34,0,34,2,32,13,0,3,0.3714285714,34,0,9,0.9714285714,34,0,1,0,1,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2010-06-06,2016-03-20,8,8,8,0,1,0,0,1,1,8,companies_posts_reactions_columns,2010-03-24,2016-03-20,31,35,23,0,10,0,3,10,13,13
,closed,113156605463244,"אורן מזרחי ז""ל - ת.נ.צ.ב.ה","ב.נ אורן בע""מ",510634157,2016-06-26,0,22,0,0,0,companies_general_info_columns,1,0,0,,0,,0,718,1,1,1,0,0,1,0,0,0,0,0,0,0,FALSE,,FALSE,FALSE,,,0,1,683,145,81,18,,,,,Community,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2011-11-06,2011-11-07,1,0,0,0,0,0,0,,1,2,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,1558,1558,2011-11-07,2012-03-21,2,11,7,1,0,1,1,0,1,0,1,1,0,5,1,4,4,1,18,0,16,1.636363636,134,0,62,12.18181818,5,0,6,0,6,9,0,3,0.8181818182,8,0,3,0.7272727273,companies_posts_comments_columns,2011-11-07,2011-11-11,1,4,12,0,0,0,0,0,0,12,companies_posts_reactions_columns,2011-11-07,2012-03-21,9,11,109,0,0,0,0,0,0,109
,closed,117254195114768,"עדנה פרג'ון, מנחת קבוצות הורים, מאמנת אישית זוגית ומשפחתית, בוגרת אדלר","גני פרג בע""מ",510450059,2016-06-26,0,64,0,0,0,companies_general_info_columns,1,0,0,<<not-applicable>>,1,,0,225,1,1,1,2,0,9,1,1,0,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,836,159,77,13,,,,,Professional Services,Professional Services,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2014-07-08,2016-01-23,1,0,0,0,0,0,0,,12,41,3,0,1,0,1,1,0,0,0,35,0,3,3,0,0,0,2,8,7,2,17,companies_posts_columns,2016-06-26,15,15,2014-10-09,2016-06-11,21,486,84,452,3,449,129,323,454,3,451,129,325,486,4,482,152,334,127,0,7,0.2613168724,1889,0,33,3.886831276,486,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2014-10-09,2016-05-23,19,74,37,3,9,8,11,10,20,36,companies_posts_reactions_columns,2014-10-09,2016-06-11,416,486,291,37,95,81,89,112,191,241
,liquidated,160395747493148,ש. י. א מתכות בע״מ,"מ.א.י.א. מתכות בע""מ",513171207,2011-06-29,1824,10,0,0,0,companies_general_info_columns,1,0,0,525241903,1,,0,6,0,0,1,8,8,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Arts & Entertainment,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,forceliquidated,212950545400488,"מיחזורית - פינת מיחזור,עלמון","מיחזור ע.ל בע""מ",514212810,2012-10-03,1362,18,0,0,0,companies_general_info_columns,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,145,16,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,forceliquidated,525908724253197,מכבסת איזי קלין,"איזי קלין בע""מ",513778209,2013-09-30,1000,6,7,27,16,companies_general_info_columns,1,1,1,86587575,1,,0,6,0,0,1,0,0,2,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,0,,,,,,,,,Professional Services,Professional Services,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-12-29,2016-06-21,1,0,0,0,0,0,0,,6,24,3,0,1,0,1,1,0,0,0,22,0,1,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,13,-987,2015-12-29,2016-06-13,6,22,0,22,0,22,0,22,22,0,22,0,22,22,0,22,0,22,0,0,0,0,16,0,2,0.7272727273,22,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2015-12-29,2016-06-13,21,22,3,0,0,0,0,0,0,0
0,liquidated,957316950985450,נכסי צאן ברזל,"נכסי צאן ברזל בע""מ",512103284,2011-09-12,1749,0,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,,FALSE,FALSE,,,0,1,783,140,,,,,,,Interest,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,rasham,1030869753639356,קלובר אחזקות,"קלובר אחזקות בע""מ",514534544,2016-06-26,0,0,0,2,0,companies_general_info_columns,1,1,1,504442320,1,,0,168,1,1,1,0,0,25,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,,,121,22,,,,,Company,"Property Management,Janitorial Service,Repair Service",1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2016-02-17,2016-06-23,1,0,0,0,0,0,0,,5,111,4,0,1,1,1,1,0,0,0,3,106,1,1,0,0,85,26,0,0,111,111,companies_posts_columns,2016-06-26,17,17,2016-02-17,2016-06-09,5,24,9,23,0,23,21,2,23,0,23,21,2,23,0,23,21,2,4,0,1,0.1666666667,207,0,22,8.625,23,0,1,0,1,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2016-02-17,2016-05-22,2,4,2,1,1,0,0,2,2,0,companies_posts_reactions_columns,2016-02-17,2016-06-09,23,24,42,17,39,0,0,42,42,0
,rasham,1041571085888393,שפיץ להידשני רואי חשבון,"שפיץ להידשני בע""מ",514132778,2016-06-26,0,11,0,0,0,companies_general_info_columns,1,0,0,09-8858223,1,,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,,,58,10,,,,,Business Services,"Accountant,Business Services",1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-09-21,2015-09-29,1,0,0,0,0,0,0,,1,5,2,0,0,0,1,1,0,0,0,0,0,3,2,0,0,0,0,0,5,0,5,companies_posts_columns,2016-06-26,271,271,2015-09-29,2015-09-29,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2015-09-29,2015-09-29,1,1,0,0,0,0,0,0,0,0
,rasham,1057373570963104,"בית מרקחת   ״מפרשי ארגמן״, י״ג אשדוד","מפרשי ארגמן בע""מ",513405308,2016-06-26,0,23,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Pharmacy,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,closed,1121389864544563,מכון 700 פלוס,"700 פלוס בע""מ",513604082,2016-06-26,0,5,0,0,0,companies_general_info_columns,1,0,0,535331057,1,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,0,,,,,,,,,Education,Education,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-09-25,2015-09-25,1,0,0,0,0,0,0,,1,4,3,0,1,0,1,1,0,0,0,2,0,1,1,0,0,0,0,0,4,0,4,companies_posts_columns,2016-06-26,275,275,2015-09-25,2015-09-25,1,4,0,4,0,4,0,4,4,0,4,0,4,4,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2015-09-25,2015-09-25,2,4,0,0,0,0,0,0,0,0
,closed,1414330938782196,פירואט המרכז למחול בירושלים ניהול אמנותי טלי יפה-ניב,"ניב בירושלים בע""מ",514168400,2016-06-26,0,41,0,0,0,companies_general_info_columns,1,1,1,972-2-6791278+: 972-54-6910030,1,,0,364,1,1,1,0,0,4,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,1998-01-01,1,1,242,37,27,6,,,,,Just For Fun,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2013-09-11,2015-08-24,1,0,1,9,1.8,0,9,9,2,5,4,0,1,1,1,1,0,0,0,2,1,1,1,0,0,0,0,0,1,0,1,companies_posts_columns,2016-06-26,266,266,2013-09-11,2015-10-04,7,34,17,34,1,33,32,2,34,1,33,32,2,32,1,31,32,0,47,0,14,1.382352941,964,0,85,28.35294118,32,0,2,0,2,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2013-09-11,2015-10-04,5,17,33,0,0,5,7,0,11,33,companies_posts_reactions_columns,2013-09-11,2015-10-04,30,34,250,0,0,54,67,0,99,250
3,rasham,107316487476,רדיוס מדיה,"רדיוס מדיה בע""מ",514655232,2016-06-26,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,rasham,103779622994396,Pink Flamingos,"פלמינגוס בע""מ",515380053,2016-06-26,0,14,0,0,0,companies_general_info_columns,1,0,0,,0,,0,37664,1,1,1,0,0,0,0,0,0,0,0,0,0,TRUE,,FALSE,FALSE,,,0,1,1655,241,,,,,,,Movie,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,rasham,104368056611312,תבליני הר ציון - מסורת הודית בארץ הקודש,"תבליני ציון בע""מ",514698893,2016-06-26,0,26,0,6,0,companies_general_info_columns,1,1,1,08-6283697,1,,0,9,0,0,1,0,0,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,936,152,119,21,,,,,Shopping/Retail,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2016-01-12,2016-01-12,1,0,0,0,0,0,0,,1,2,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2,0,0,2,2,companies_posts_columns,2016-06-26,166,166,2016-01-12,2016-01-12,1,2,0,1,0,1,0,1,1,0,1,0,1,2,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2016-01-12,2016-01-12,1,2,0,0,0,0,0,0,0,0
,rasham,108492212598040,גלובטק - השמה בהייטק,"גלובטק בע""מ",512849951,2016-06-26,0,12,0,0,0,companies_general_info_columns,1,1,1,08-9409088,1,,0,23,0,1,1,0,0,0,0,0,0,0,0,0,0,FALSE,,FALSE,FALSE,,,0,1,1781,291,21,5,,,,,Company,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2011-11-08,2011-11-08,1,0,0,0,0,0,0,,1,4,2,1,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,418,418,2011-11-08,2015-05-05,7,9,0,8,0,8,0,8,8,0,8,0,8,4,0,4,0,4,0,0,0,0,1,0,1,0.1111111111,4,0,5,0,5,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2011-11-08,2015-05-05,8,9,1,0,0,0,0,0,0,1
,closed,115895155167512,פייפר האוס (:,"פייפר האוס בע""מ",511206310,2016-06-26,0,3,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,7,7,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,closed,117518871714636,"גן ירון, ע״ש ירון אמיתי","ע. אמיתי בע""מ",510442700,2016-06-26,0,16,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,10,10,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,closed,122274434569459,בת חן אפשטין אליאס ישראל היום,"חן בת-אל (1997) בע""מ",512539727,2016-06-26,0,24,0,0,0,companies_general_info_columns,1,0,0,,0,,0,196,1,1,1,0,0,3,1,0,0,0,0,0,0,FALSE,,FALSE,FALSE,,,0,1,,,79,11,,,,,News Personality,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2012-03-31,2015-08-07,1,0,1,3,0.2,0,3,3,10,15,3,0,1,0,1,1,0,0,0,12,0,1,2,0,0,0,0,0,1,0,1,companies_posts_columns,2016-06-26,253,253,2012-04-01,2015-10-17,38,156,34,130,0,130,24,106,134,0,134,24,110,148,0,148,30,118,47,0,3,0.3012820513,437,0,15,2.801282051,148,0,8,0,8,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2012-05-01,2015-09-20,23,34,27,0,0,0,6,0,6,27,companies_posts_reactions_columns,2012-04-01,2015-10-17,148,156,117,0,0,2,26,0,26,117
1,liquidated,353687488164425,קושלי ספורטס,"קושלי ספורטס בע""מ",515101467,2015-09-07,293,0,0,0,0,companies_general_info_columns,1,1,1,522802470,1,,0,161,1,1,1,0,0,4,1,0,0,0,0,0,0,FALSE,,FALSE,FALSE,,,0,1,,,100,15,15,1,,,Outdoor Gear/Sporting Goods,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-04-05,2016-04-30,1,0,0,0,0,0,0,,4,46,5,1,1,1,1,1,0,0,6,24,14,1,1,0,0,0,1,0,0,1,1,companies_posts_columns,2016-06-26,57,-236,2015-04-05,2016-04-30,4,32,4,0,0,0,0,0,32,0,32,3,29,32,0,32,3,29,7,0,3,0.21875,49,0,7,1.53125,32,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2015-04-05,2016-04-30,21,32,0,0,0,0,0,0,0,0
,forceliquidated,657926470893223,פרי וירק פאדי  בוסמת  טבעון,"פרי טבעון בע""מ",1255,1969-08-28,17104,16,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
